From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-07-18 01:00:00,2021-07-18 02:00:00,18.27,152.78,6.36,7.64,12.72,33.07,3.88,0.66,13.64,1.34,2.89,0.28,0.43,68.07,2.0,193.23,,0.19,31.82,0.0
2021-07-18 02:00:00,2021-07-18 03:00:00,10.67,154.75,6.1,5.51,10.4,28.54,3.84,0.6,11.95,1.82,3.02,0.19,0.29,67.05,0.94,188.59,,0.12,29.91,0.0
2021-07-18 03:00:00,2021-07-18 04:00:00,7.83,145.0,5.98,6.55,11.33,26.58,3.91,0.59,12.19,2.24,3.22,0.17,0.25,67.71,0.98,197.05,,0.1,29.72,0.0
2021-07-18 04:00:00,2021-07-18 05:00:00,6.4,150.88,6.87,9.13,14.62,31.04,3.95,0.6,14.59,1.7,2.96,0.76,0.56,67.94,1.15,199.32,,0.22,29.73,0.0
2021-07-18 05:00:00,2021-07-18 06:00:00,6.48,151.4,7.85,9.88,16.17,26.42,3.96,0.67,15.16,1.46,2.93,1.5,0.87,68.67,1.07,187.22,,0.36,29.7,0.0
2021-07-18 06:00:00,2021-07-18 07:00:00,3.55,147.8,10.94,7.44,16.19,27.18,3.82,0.72,11.05,1.3,2.91,0.56,0.52,72.19,1.41,158.5,,0.21,29.16,0.0
2021-07-18 07:00:00,2021-07-18 08:00:00,2.25,146.35,7.61,5.27,11.36,21.15,3.89,0.7,11.12,1.19,3.17,0.57,0.5,73.89,1.18,151.98,,0.21,29.02,0.0
2021-07-18 08:00:00,2021-07-18 09:00:00,9.9,148.48,7.86,5.52,11.81,21.59,3.88,0.72,10.21,1.2,2.61,0.31,0.39,75.2,0.91,169.33,,0.17,28.98,0.0
2021-07-18 09:00:00,2021-07-18 10:00:00,16.68,147.72,9.57,8.59,16.23,22.78,3.81,0.8,10.34,1.55,2.59,0.35,0.41,72.93,1.03,175.69,,0.17,29.83,0.0
2021-07-18 10:00:00,2021-07-18 11:00:00,15.05,148.78,7.34,10.07,15.93,20.41,3.93,0.82,12.82,1.81,2.57,0.46,0.51,69.28,1.02,172.79,,0.2,31.06,0.0
2021-07-18 11:00:00,2021-07-18 12:00:00,11.95,155.88,6.85,10.14,15.63,19.86,3.85,0.86,10.82,1.71,3.24,0.58,0.45,66.88,1.01,170.94,,0.2,31.82,0.0
2021-07-18 12:00:00,2021-07-18 13:00:00,12.62,150.53,5.88,9.12,13.82,15.93,3.72,0.86,12.28,1.75,4.54,0.88,0.53,64.22,1.49,158.74,,0.31,32.46,0.0
2021-07-18 13:00:00,2021-07-18 14:00:00,25.13,143.2,5.88,7.88,12.58,15.86,3.67,0.84,12.8,1.8,4.05,0.82,0.5,70.86,1.7,205.3,,0.29,32.65,0.0
2021-07-18 14:00:00,2021-07-18 15:00:00,24.0,153.05,6.04,8.34,13.17,15.18,3.7,0.93,12.96,2.29,4.09,0.72,0.57,74.84,2.34,214.8,,0.3,33.46,0.0
2021-07-18 15:00:00,2021-07-18 16:00:00,28.67,149.47,6.22,7.62,12.59,15.07,3.78,0.91,13.58,2.43,4.6,0.76,0.61,69.6,2.15,189.1,,0.33,33.85,0.0
2021-07-18 16:00:00,2021-07-18 17:00:00,54.85,152.57,6.0,8.14,12.94,17.45,3.67,0.86,15.72,2.12,4.79,0.89,0.67,68.61,1.84,179.42,,0.37,32.05,0.0
2021-07-18 17:00:00,2021-07-18 18:00:00,35.17,155.8,5.38,7.85,12.16,15.43,3.84,0.82,13.16,2.43,5.2,1.45,0.94,71.13,1.03,180.92,,0.57,30.33,0.0
2021-07-18 18:00:00,2021-07-18 19:00:00,20.85,153.2,5.89,4.91,9.62,14.78,3.78,0.71,13.08,2.56,4.22,1.29,0.89,75.32,1.91,201.08,,0.42,30.17,0.0
2021-07-18 19:00:00,2021-07-18 20:00:00,14.12,148.93,6.42,7.77,12.91,17.81,3.75,0.82,10.99,2.72,4.24,0.71,0.69,76.9,2.37,194.29,,0.33,30.12,0.0
2021-07-18 20:00:00,2021-07-18 21:00:00,22.77,152.95,6.53,7.67,12.89,18.95,3.69,0.83,13.8,2.12,3.76,0.67,0.75,77.79,1.63,189.88,,0.35,29.78,0.0
2021-07-18 21:00:00,2021-07-18 22:00:00,22.12,153.32,6.81,7.0,12.46,17.82,3.43,0.79,12.36,2.83,4.21,0.68,0.76,76.52,1.61,203.0,,0.35,29.28,0.0
2021-07-18 22:00:00,2021-07-18 23:00:00,13.82,148.6,7.71,8.68,14.84,19.73,3.51,0.81,9.9,2.06,3.43,0.57,0.66,76.13,1.58,175.94,,0.28,29.13,0.0
2021-07-18 23:00:00,2021-07-19 00:00:00,13.23,155.7,6.61,12.03,11.58,17.35,9.44,1.0,9.64,1.68,3.51,0.57,0.67,82.03,1.9,194.14,,0.3,29.47,0.0
2021-07-19 00:00:00,2021-07-19 01:00:00,23.15,158.07,7.01,8.65,10.13,18.47,3.54,0.91,23.23,1.48,2.87,0.43,0.51,84.49,1.88,164.95,,0.23,29.16,0.0
2021-07-19 01:00:00,2021-07-19 02:00:00,23.65,145.68,5.8,7.19,8.41,17.55,3.61,0.82,27.87,1.16,2.45,0.21,0.31,85.09,2.09,177.83,,0.14,29.04,0.0
2021-07-19 02:00:00,2021-07-19 03:00:00,19.48,147.62,6.64,8.76,9.89,20.53,3.61,0.79,21.77,1.17,1.97,0.19,0.26,85.15,2.15,195.32,,0.11,29.09,0.0
2021-07-19 03:00:00,2021-07-19 04:00:00,15.07,151.2,6.74,8.07,9.62,25.64,3.65,0.77,23.2,1.06,2.09,0.23,0.26,86.71,1.72,196.58,,0.11,28.9,0.0
2021-07-19 04:00:00,2021-07-19 05:00:00,13.32,151.25,7.01,10.38,11.04,23.05,3.73,0.74,17.7,0.83,2.01,0.15,0.2,87.62,1.83,186.63,,0.09,28.3,0.0
2021-07-19 05:00:00,2021-07-19 06:00:00,10.4,141.28,5.95,7.51,8.69,19.62,3.71,0.73,15.89,0.58,1.85,0.12,0.18,88.0,1.59,194.86,,0.08,28.06,0.0
2021-07-19 06:00:00,2021-07-19 07:00:00,10.97,152.45,6.01,7.25,8.61,18.63,3.89,0.74,15.66,0.65,1.86,0.16,0.19,88.01,2.1,214.86,,0.08,27.96,0.0
2021-07-19 07:00:00,2021-07-19 08:00:00,13.28,147.85,5.55,9.95,9.65,18.85,3.98,0.74,16.1,0.61,1.91,0.15,0.2,88.02,2.25,216.41,,0.1,27.84,0.0
2021-07-19 08:00:00,2021-07-19 09:00:00,12.35,135.5,5.95,14.11,12.15,20.77,3.95,0.85,17.29,0.72,1.94,0.21,0.27,88.04,2.89,234.75,,0.15,27.93,0.0
2021-07-19 09:00:00,2021-07-19 10:00:00,7.18,133.3,6.21,12.81,11.67,20.56,3.83,0.97,23.62,1.2,2.94,0.3,0.43,88.04,2.19,226.52,,0.21,27.81,0.0
2021-07-19 10:00:00,2021-07-19 11:00:00,10.43,113.98,5.75,8.77,10.02,22.37,3.68,0.8,20.57,2.18,4.22,0.31,0.44,88.02,1.74,218.21,,0.22,27.57,0.0
2021-07-19 11:00:00,2021-07-19 12:00:00,26.2,134.8,6.7,13.59,12.48,35.17,3.5,0.83,27.21,2.93,4.45,0.33,0.45,87.95,1.85,221.37,,0.22,27.29,0.0
2021-07-19 12:00:00,2021-07-19 13:00:00,31.0,135.12,7.71,18.34,15.77,37.43,3.44,0.89,29.01,3.51,4.72,0.45,0.51,87.94,2.4,232.32,,0.27,27.22,0.0
2021-07-19 13:00:00,2021-07-19 14:00:00,50.25,137.15,8.04,17.59,15.65,30.5,3.61,0.96,40.45,5.3,7.76,0.93,0.72,87.96,2.7,231.36,,0.47,27.63,0.0
2021-07-19 14:00:00,2021-07-19 15:00:00,52.77,134.3,9.93,17.81,17.27,30.59,3.58,0.96,58.82,4.89,7.02,1.25,0.84,87.95,2.81,236.05,,0.55,27.91,0.0
2021-07-19 15:00:00,2021-07-19 16:00:00,28.77,135.0,11.89,15.63,17.7,28.87,3.52,1.01,58.82,4.76,7.99,1.95,1.17,87.96,2.58,224.83,,0.69,27.78,0.0
2021-07-19 16:00:00,2021-07-19 17:00:00,38.52,134.7,12.01,17.07,18.55,33.15,3.41,1.1,59.15,4.97,7.2,1.46,1.01,87.96,2.46,227.8,,0.51,27.99,0.0
2021-07-19 17:00:00,2021-07-19 18:00:00,31.77,134.82,13.38,19.95,21.15,43.88,3.53,1.21,58.82,4.58,9.21,2.05,1.43,87.97,2.87,224.39,,0.85,27.91,0.0
2021-07-19 18:00:00,2021-07-19 19:00:00,18.75,135.68,15.6,19.13,22.5,46.11,4.21,1.33,59.37,3.21,11.23,1.95,1.39,87.99,2.93,222.8,,0.9,27.84,0.0
2021-07-19 19:00:00,2021-07-19 20:00:00,29.0,135.45,15.89,17.36,21.8,49.95,4.15,1.3,57.7,3.62,11.1,1.83,1.42,87.99,2.97,221.09,,0.83,27.69,0.0
2021-07-19 20:00:00,2021-07-19 21:00:00,26.68,133.77,32.14,13.71,32.89,65.41,4.3,1.72,58.45,3.69,10.02,1.75,1.47,88.0,3.0,215.48,,0.84,27.71,0.0
2021-07-19 21:00:00,2021-07-19 22:00:00,15.45,135.2,28.31,19.27,32.74,56.54,3.84,1.93,58.34,6.38,13.24,2.53,1.92,88.02,2.95,208.64,,1.25,27.98,0.0
2021-07-19 22:00:00,2021-07-19 23:00:00,28.52,135.28,43.76,21.97,46.51,47.38,4.16,1.97,48.23,5.71,13.46,2.81,2.01,88.06,3.0,219.36,,1.28,28.1,0.0
2021-07-19 23:00:00,2021-07-20 00:00:00,29.63,135.3,29.83,11.45,41.29,39.78,4.15,1.38,7.81,5.23,13.26,2.64,2.04,88.05,3.0,210.7,,1.27,28.01,0.0
2021-07-20 00:00:00,2021-07-20 01:00:00,16.8,135.6,25.14,24.54,38.0,35.76,3.83,1.14,7.85,3.07,8.38,2.47,1.73,88.05,2.88,205.0,,1.04,28.07,0.0
2021-07-20 01:00:00,2021-07-20 02:00:00,10.75,133.1,31.38,19.0,41.33,54.84,3.9,1.12,7.82,3.17,8.22,2.75,1.77,88.04,2.95,207.19,,1.05,28.03,0.0
2021-07-20 02:00:00,2021-07-20 03:00:00,6.85,135.55,19.34,18.26,28.92,65.19,3.76,0.91,7.65,2.69,8.34,3.03,1.71,88.05,2.86,209.38,,0.99,27.87,0.0
2021-07-20 03:00:00,2021-07-20 04:00:00,13.62,135.53,8.79,17.81,18.13,43.07,3.62,0.7,7.38,2.04,6.38,2.24,1.25,87.99,2.98,215.33,,0.65,27.8,0.0
2021-07-20 04:00:00,2021-07-20 05:00:00,45.75,134.42,36.27,17.0,45.19,68.86,3.62,0.98,6.65,2.65,6.18,1.92,1.08,87.93,3.01,217.69,,0.53,28.01,0.0
2021-07-20 05:00:00,2021-07-20 06:00:00,40.27,133.47,36.82,22.3,48.49,66.4,3.61,0.99,5.61,2.45,7.5,2.88,1.48,87.94,2.98,220.98,,0.79,28.04,0.0
2021-07-20 06:00:00,2021-07-20 07:00:00,24.42,134.2,37.37,24.34,50.11,62.32,3.91,0.99,6.3,2.9,7.49,2.46,1.36,87.94,2.89,217.27,,0.74,28.27,0.0
2021-07-20 07:00:00,2021-07-20 08:00:00,44.6,134.9,24.61,25.68,40.11,52.35,5.64,1.01,6.93,3.56,8.85,2.01,1.21,87.94,2.78,213.17,,0.69,28.47,0.0
2021-07-20 08:00:00,2021-07-20 09:00:00,38.6,120.2,19.07,37.15,38.52,50.36,3.88,1.01,10.59,3.46,7.98,1.81,1.15,87.22,2.72,205.71,,0.65,28.89,0.0
2021-07-20 09:00:00,2021-07-20 10:00:00,22.9,116.03,19.73,48.74,45.25,53.87,3.98,1.14,10.86,3.46,7.79,1.65,1.17,86.81,2.79,228.93,,0.68,29.09,0.0
2021-07-20 10:00:00,2021-07-20 11:00:00,36.02,95.28,16.25,21.68,27.61,37.18,3.33,1.33,9.68,4.83,8.31,1.82,1.47,87.78,2.53,213.97,,0.87,29.11,0.0
2021-07-20 11:00:00,2021-07-20 12:00:00,33.3,70.72,9.85,11.74,15.99,19.01,4.07,0.86,13.71,4.58,7.48,1.55,1.33,81.2,2.23,197.16,,0.74,29.99,0.0
2021-07-20 12:00:00,2021-07-20 13:00:00,,77.05,9.76,6.4,13.86,24.39,2.13,0.77,,3.53,5.25,1.01,0.97,74.82,2.29,217.82,,0.49,31.1,0.0
2021-07-20 13:00:00,2021-07-20 14:00:00,49.55,76.22,,,,,1.86,0.66,20.73,3.57,5.3,1.02,0.85,71.02,2.21,222.55,,0.45,32.42,0.0
2021-07-20 14:00:00,2021-07-20 15:00:00,31.5,75.47,3.18,15.46,11.06,85.83,2.5,0.55,24.83,2.35,4.34,0.64,0.62,69.65,2.23,226.42,,0.3,32.77,0.0
2021-07-20 15:00:00,2021-07-20 16:00:00,26.32,74.28,1.02,15.02,8.88,35.42,2.86,0.54,23.0,1.73,3.56,0.42,0.5,71.69,2.33,220.42,,0.21,32.16,0.0
2021-07-20 16:00:00,2021-07-20 17:00:00,25.1,75.25,1.83,14.75,9.52,38.19,2.77,0.56,22.91,1.5,3.34,0.41,0.65,70.87,2.18,232.78,,0.27,32.11,0.0
2021-07-20 17:00:00,2021-07-20 18:00:00,13.7,78.38,1.53,11.72,7.63,45.77,2.85,0.58,22.77,1.62,3.59,0.53,0.73,73.44,1.76,231.33,,0.31,30.66,0.0
2021-07-20 18:00:00,2021-07-20 19:00:00,31.85,72.4,0.71,14.66,8.29,47.41,2.82,0.52,22.22,2.48,4.69,0.59,0.72,84.67,2.34,236.37,,0.35,26.94,0.0
2021-07-20 19:00:00,2021-07-20 20:00:00,37.1,76.93,1.35,17.77,10.63,54.14,2.87,0.84,8.29,2.61,4.27,0.7,0.91,87.44,2.41,206.55,,0.46,26.66,0.0
2021-07-20 20:00:00,2021-07-20 21:00:00,25.75,74.57,5.94,22.13,17.52,59.34,3.13,0.95,6.38,3.28,7.5,1.35,1.36,87.85,1.97,196.2,,0.79,26.88,0.0
2021-07-20 21:00:00,2021-07-20 22:00:00,22.0,77.62,15.78,23.18,27.91,63.67,3.12,1.2,6.61,3.72,7.95,1.54,1.62,87.98,2.92,218.03,,0.92,26.97,0.0
2021-07-20 22:00:00,2021-07-20 23:00:00,19.6,71.1,36.71,20.6,47.51,76.05,3.21,1.36,6.64,3.79,7.38,1.57,1.71,87.98,3.01,220.15,,1.02,27.01,0.0
2021-07-20 23:00:00,2021-07-21 00:00:00,26.87,74.47,38.46,21.09,41.81,67.66,8.93,1.89,6.59,3.69,7.6,1.6,1.74,87.98,3.02,218.36,,0.98,27.04,0.0
2021-07-21 00:00:00,2021-07-21 01:00:00,31.77,72.97,39.19,19.18,41.4,65.97,7.79,1.77,6.64,4.76,9.39,2.07,2.16,87.96,2.96,209.67,,1.27,27.19,0.0
2021-07-21 01:00:00,2021-07-21 02:00:00,31.58,73.68,49.05,17.55,48.46,66.84,7.85,1.6,6.7,3.63,8.07,1.99,1.9,87.98,2.96,220.65,,1.07,27.24,0.0
2021-07-21 02:00:00,2021-07-21 03:00:00,18.9,75.25,59.61,14.25,55.14,69.38,8.04,1.6,6.73,4.22,8.2,2.29,1.97,87.97,2.88,219.29,,1.12,27.44,0.0
2021-07-21 03:00:00,2021-07-21 04:00:00,21.75,75.53,65.6,13.3,59.42,71.16,8.32,1.32,6.63,4.33,7.43,2.0,1.77,87.97,2.97,221.85,,0.99,27.19,0.0
2021-07-21 04:00:00,2021-07-21 05:00:00,21.65,76.72,78.41,9.71,67.84,77.9,8.48,1.62,5.78,3.34,6.41,1.83,1.6,87.98,3.02,221.49,,0.88,27.49,0.0
2021-07-21 05:00:00,2021-07-21 06:00:00,26.65,73.4,93.94,5.23,77.88,86.21,8.7,1.86,6.98,4.25,9.04,2.23,1.93,87.97,3.01,224.66,,1.17,27.72,0.0
2021-07-21 06:00:00,2021-07-21 07:00:00,44.35,74.85,60.62,8.0,52.66,63.74,7.84,1.8,6.83,4.65,11.65,2.27,2.0,87.96,2.93,216.82,,1.29,27.83,0.0
2021-07-21 07:00:00,2021-07-21 08:00:00,55.77,75.07,22.11,19.04,27.65,42.0,7.43,1.51,6.87,4.09,11.09,1.97,1.74,84.28,2.54,194.23,,1.11,28.13,0.0
2021-07-21 08:00:00,2021-07-21 09:00:00,46.58,74.83,20.16,16.48,24.76,38.46,7.67,1.42,7.13,3.39,12.52,2.03,1.6,78.14,2.17,190.64,,1.02,29.5,0.0
2021-07-21 09:00:00,2021-07-21 10:00:00,46.23,75.47,10.23,8.57,12.66,26.76,7.67,0.98,6.95,2.73,14.31,1.81,1.31,73.66,1.98,210.84,,0.75,31.03,0.0
2021-07-21 10:00:00,2021-07-21 11:00:00,32.7,77.12,2.73,8.29,5.8,18.4,7.55,0.96,17.18,2.5,7.18,1.4,0.98,69.39,1.66,236.85,,0.52,32.11,0.0
2021-07-21 11:00:00,2021-07-21 12:00:00,27.15,76.33,0.3,6.01,3.24,17.34,7.25,0.81,19.55,2.74,5.66,1.05,0.87,69.03,1.71,243.04,,0.46,32.92,0.0
2021-07-21 12:00:00,2021-07-21 13:00:00,39.67,77.83,0.15,5.81,2.72,14.88,7.05,0.74,19.67,2.16,4.77,0.77,0.7,66.71,1.41,234.71,,0.36,32.46,0.0
2021-07-21 13:00:00,2021-07-21 14:00:00,33.7,73.73,0.02,4.78,1.5,12.49,7.07,0.67,19.25,1.84,4.7,0.68,0.62,65.33,2.24,231.76,,0.3,34.38,0.0
2021-07-21 14:00:00,2021-07-21 15:00:00,33.58,77.48,0.04,4.33,1.32,14.05,7.04,0.67,19.26,1.66,5.27,0.54,0.48,63.82,2.21,231.1,,0.21,34.9,0.0
2021-07-21 15:00:00,2021-07-21 16:00:00,30.0,78.22,0.01,4.22,1.12,12.88,7.98,0.66,19.41,1.43,4.84,0.42,0.44,62.94,2.1,242.41,,0.19,35.12,0.0
2021-07-21 16:00:00,2021-07-21 17:00:00,24.0,75.7,0.07,4.62,1.79,18.77,7.83,0.69,20.04,1.71,4.26,0.55,0.73,64.35,2.38,226.23,,0.32,34.82,0.0
2021-07-21 17:00:00,2021-07-21 18:00:00,,,,,,,,,,,,,,,,,,,,
2021-07-21 18:00:00,2021-07-21 19:00:00,,,,,,,,,,,,,,,,,,,,
2021-07-21 19:00:00,2021-07-21 20:00:00,,,,,,,,,,,,,,,,,,,,
2021-07-21 20:00:00,2021-07-21 21:00:00,,,,,,,,,,,,,,,,,,,,
2021-07-21 21:00:00,2021-07-21 22:00:00,,,,,,,,,,,,,,,,,,,,
2021-07-21 22:00:00,2021-07-21 23:00:00,32.6,77.9,0.06,6.24,3.96,32.13,6.85,0.78,20.42,2.42,4.34,0.71,0.83,76.77,1.66,168.84,,0.39,29.94,0.0
2021-07-21 23:00:00,2021-07-22 00:00:00,39.97,71.73,0.98,8.75,5.28,36.36,6.74,0.86,16.6,2.24,3.66,0.54,0.71,76.43,1.25,183.97,,0.33,29.09,0.0
2021-07-22 00:00:00,2021-07-22 01:00:00,32.05,79.07,0.49,8.78,4.54,31.46,6.51,0.77,16.91,2.06,6.38,0.53,0.63,76.22,1.27,187.13,,0.28,28.89,0.0
2021-07-22 01:00:00,2021-07-22 02:00:00,36.4,75.2,0.19,3.88,1.65,25.29,6.23,0.63,16.66,1.75,5.79,0.48,0.48,77.77,1.82,192.75,,0.2,29.2,0.0
2021-07-22 02:00:00,2021-07-22 03:00:00,26.73,74.68,0.27,3.99,1.78,23.71,6.32,0.65,15.85,1.59,3.26,0.36,0.39,78.65,1.27,197.09,,0.17,28.4,0.0
2021-07-22 03:00:00,2021-07-22 04:00:00,16.05,74.57,0.06,2.92,0.94,22.04,7.84,0.6,17.43,1.76,4.26,0.6,0.48,79.25,1.7,188.33,,0.21,28.6,0.0
2021-07-22 04:00:00,2021-07-22 05:00:00,9.95,71.65,3.73,3.09,2.6,22.35,7.46,0.56,15.96,1.34,3.53,0.36,0.34,78.55,1.06,204.8,,0.16,27.64,0.0
2021-07-22 05:00:00,2021-07-22 06:00:00,11.38,73.95,4.01,3.81,5.2,23.46,7.55,0.69,14.52,1.43,4.28,0.36,0.37,79.55,1.03,203.05,,0.18,27.43,0.0
2021-07-22 06:00:00,2021-07-22 07:00:00,33.6,73.52,3.88,3.58,4.96,21.21,7.65,0.64,14.22,1.66,5.43,0.29,0.34,79.98,1.46,202.38,,0.15,27.65,0.0
2021-07-22 07:00:00,2021-07-22 08:00:00,27.35,74.75,4.0,2.22,4.34,20.48,7.64,0.7,14.51,1.46,3.22,0.23,0.31,79.84,1.58,187.8,,0.14,27.99,0.0
2021-07-22 08:00:00,2021-07-22 09:00:00,25.45,74.55,2.05,3.11,3.08,18.15,7.7,0.76,15.03,1.52,3.25,0.29,0.35,75.22,0.8,184.19,,0.16,28.08,0.0
2021-07-22 09:00:00,2021-07-22 10:00:00,24.75,72.53,0.92,2.67,2.06,16.13,6.93,0.77,14.8,1.77,3.46,0.33,0.38,71.41,1.26,185.06,,0.18,29.68,0.0
2021-07-22 10:00:00,2021-07-22 11:00:00,28.7,72.53,2.58,6.36,5.24,19.34,6.57,0.7,20.89,1.69,3.37,0.3,0.41,69.21,1.02,197.78,,0.18,30.2,0.0
2021-07-22 11:00:00,2021-07-22 12:00:00,21.3,73.55,4.39,11.62,9.6,21.24,6.36,0.62,21.33,1.7,2.58,0.26,0.4,66.07,1.07,190.76,,0.17,31.05,0.0
2021-07-22 12:00:00,2021-07-22 13:00:00,,74.45,3.81,10.57,8.58,21.66,7.02,0.59,19.1,1.52,2.74,0.24,0.34,64.97,1.17,211.39,,0.15,31.79,0.0
2021-07-22 13:00:00,2021-07-22 14:00:00,,75.55,4.09,8.37,7.65,22.05,6.96,0.59,21.77,1.51,2.27,0.22,0.31,64.84,1.02,216.02,,0.14,31.63,0.0
2021-07-22 14:00:00,2021-07-22 15:00:00,,71.78,3.75,7.42,6.89,17.47,6.68,0.59,31.16,1.45,2.34,0.17,0.28,64.57,1.36,208.5,,0.11,32.16,0.0
2021-07-22 15:00:00,2021-07-22 16:00:00,,,4.47,8.97,8.27,27.67,6.62,0.62,32.31,1.41,2.08,0.15,0.28,64.21,1.38,220.25,,0.11,32.67,1.6
2021-07-22 16:00:00,2021-07-22 17:00:00,44.3,76.75,6.16,14.37,12.45,53.24,6.48,0.71,34.29,1.59,2.02,0.23,0.34,68.23,1.1,190.39,,0.15,30.47,2.9
2021-07-22 17:00:00,2021-07-22 18:00:00,23.55,91.98,6.62,13.3,12.26,55.94,6.86,0.85,23.58,1.86,2.54,0.28,0.43,71.74,1.12,201.29,,0.17,29.63,4.25
2021-07-22 18:00:00,2021-07-22 19:00:00,59.02,93.45,5.4,14.21,11.76,48.28,6.91,0.92,21.76,1.64,3.16,0.35,0.51,74.17,1.31,182.8,,0.2,29.27,0.0
2021-07-22 19:00:00,2021-07-22 20:00:00,50.33,90.63,4.08,12.87,10.01,49.65,7.42,0.87,21.94,0.52,1.84,0.12,0.16,73.56,1.32,163.82,,0.06,28.51,0.0
2021-07-22 20:00:00,2021-07-22 21:00:00,51.33,88.0,5.33,14.79,12.0,52.4,7.29,0.95,23.81,0.0,0.0,,,75.18,1.56,171.42,,0.0,28.55,0.0
2021-07-22 21:00:00,2021-07-22 22:00:00,35.73,88.95,6.92,19.3,15.64,55.2,7.39,0.94,21.72,0.0,0.0,,,75.01,1.08,168.57,,0.0,27.9,0.0
2021-07-22 22:00:00,2021-07-22 23:00:00,50.75,89.4,6.89,28.27,20.32,57.94,7.32,0.87,14.23,0.0,0.0,,,74.65,1.08,177.65,,0.0,27.77,0.0
2021-07-22 23:00:00,2021-07-23 00:00:00,44.93,90.43,5.89,32.48,21.72,52.36,7.06,0.72,12.17,0.0,0.0,,,75.26,1.76,172.77,,0.0,28.4,0.0
2021-07-23 00:00:00,2021-07-23 01:00:00,34.42,92.0,3.79,12.5,16.3,43.2,2.89,0.44,12.54,0.0,0.0,,,75.75,1.38,169.09,,0.0,27.63,0.0
2021-07-23 01:00:00,2021-07-23 02:00:00,33.23,91.15,3.04,10.32,13.36,37.48,2.97,0.4,13.41,0.0,0.0,,,77.07,1.48,163.44,,0.0,27.73,0.0
2021-07-23 02:00:00,2021-07-23 03:00:00,38.83,89.12,3.13,9.14,12.27,34.46,2.9,0.36,12.44,0.0,0.0,,,78.67,1.46,170.48,,0.0,27.96,0.0
2021-07-23 03:00:00,2021-07-23 04:00:00,35.05,88.35,2.89,8.06,10.95,31.5,2.69,0.34,11.0,0.0,0.0,,,79.53,1.55,177.5,,0.0,28.2,0.0
2021-07-23 04:00:00,2021-07-23 05:00:00,39.8,90.1,2.75,7.88,10.63,29.84,2.76,0.36,11.02,0.0,0.0,,,79.86,1.76,172.87,,0.0,28.25,0.0
2021-07-23 05:00:00,2021-07-23 06:00:00,32.9,89.88,3.12,8.01,11.13,29.53,2.69,0.39,11.07,0.0,0.0,,,79.76,1.57,178.41,,0.0,28.13,0.0
2021-07-23 06:00:00,2021-07-23 07:00:00,36.73,90.6,3.48,7.85,11.33,29.71,2.51,0.43,11.62,0.0,0.0,,,79.2,1.36,168.27,,0.0,28.0,0.0
2021-07-23 07:00:00,2021-07-23 08:00:00,39.0,94.62,4.44,8.39,12.83,31.56,2.54,0.49,19.89,0.0,0.0,,,77.88,1.44,178.01,,0.0,28.3,0.0
2021-07-23 08:00:00,2021-07-23 09:00:00,61.73,120.38,4.6,8.69,13.29,33.05,2.45,0.55,21.69,0.0,0.0,,,72.93,1.67,166.88,,0.0,29.42,0.0
2021-07-23 09:00:00,2021-07-23 10:00:00,54.75,115.65,3.8,9.54,13.34,32.99,2.37,0.55,24.4,0.0,0.0,,,68.67,0.76,163.63,,0.0,30.07,0.0
2021-07-23 10:00:00,2021-07-23 11:00:00,32.33,118.1,3.85,10.82,14.67,33.84,2.55,0.51,23.02,0.0,0.0,,,66.98,1.68,161.78,,0.0,31.25,0.0
2021-07-23 11:00:00,2021-07-23 12:00:00,59.83,118.88,3.46,9.44,12.9,35.17,2.47,0.52,21.13,0.0,0.0,,,65.71,1.08,154.03,,0.0,31.14,0.0
2021-07-23 12:00:00,2021-07-23 13:00:00,55.77,122.03,3.05,9.66,12.71,39.42,2.59,0.47,22.79,0.0,0.0,,,63.83,1.08,146.6,,0.0,31.63,0.0
2021-07-23 13:00:00,2021-07-23 14:00:00,30.18,118.38,4.24,25.21,29.46,57.45,2.68,0.43,24.35,0.0,0.0,,,62.31,0.74,149.28,,0.0,32.23,0.0
2021-07-23 14:00:00,2021-07-23 15:00:00,59.5,119.52,6.16,65.05,71.22,97.5,2.52,0.47,22.94,0.0,0.0,,,62.94,1.07,161.18,,0.0,32.45,0.0
2021-07-23 15:00:00,2021-07-23 16:00:00,57.1,119.28,4.8,43.75,48.55,80.74,2.64,0.47,22.47,0.0,0.0,,,59.02,0.9,165.48,,0.0,32.9,0.0
2021-07-23 16:00:00,2021-07-23 17:00:00,38.2,120.48,4.33,37.48,41.8,75.96,2.59,0.48,24.07,0.0,0.0,,,59.23,0.83,172.13,,0.0,32.75,0.0
2021-07-23 17:00:00,2021-07-23 18:00:00,39.2,120.98,4.45,33.25,37.69,71.19,2.52,0.5,25.74,0.0,0.0,,,61.35,1.28,173.01,,0.0,32.19,0.0
2021-07-23 18:00:00,2021-07-23 19:00:00,46.67,120.33,6.94,32.07,39.01,70.12,2.54,0.8,27.01,0.0,0.0,,,63.08,1.21,221.18,,0.0,32.13,0.0
